idx,trajectory_id,frames,duration_s,R_max,R_mean,peak_at_s,min_ttc_raw,ticks_ttc_lt2,max_speed,max_accel,max_jerk,max_steer_var,max_lane_offset,max_ttc,max_headway,max_density
4179,i-80__122,829,82.9,0.385121,0.235588,4.6,4.493,0,0.5147,1.0,1.0,0.7043,0.5528,0.4677,0.7694,1.0
4180,i-80__2985,1096,109.6,0.588684,0.301997,41.2,0.938,7,0.4177,1.0,1.0,1.0,0.4951,0.9416,0.9704,1.0
4181,i-80__586,1585,158.5,0.750815,0.297258,58.5,1.496,7,1.0,1.0,1.0,1.0,0.7946,0.8672,0.9418,1.0
4182,peachtree__833,350,35.0,0.64805,0.317147,3.6,0.763,5,0.6728,1.0,1.0,1.0,1.0,0.9649,0.5296,0.6
4183,us-101__1822,1770,177.0,0.82355,0.289274,95.7,0.759,6,1.0,1.0,1.0,1.0,1.0,0.9654,0.9373,1.0
4184,i-80__966,1639,163.9,0.919033,0.280715,91.3,0.398,17,1.0,1.0,1.0,1.0,1.0,1.0,0.9175,1.0
4185,i-80__2701,411,41.1,0.353069,0.25599,3.6,10.145,0,0.5772,0.9556,1.0,0.0479,0.5671,0.0,0.6,1.0
4186,us-101__1900,1323,132.3,0.836325,0.277971,51.3,0.494,10,1.0,1.0,1.0,1.0,0.9552,1.0,0.9136,1.0
4187,us-101__1462,1530,153.0,0.831291,0.275771,66.1,1.075,4,1.0,1.0,1.0,1.0,0.6971,0.9233,0.9115,1.0
4188,peachtree__590,1079,107.9,0.603215,0.237296,19.3,0.258,18,0.5737,1.0,1.0,1.0,1.0,1.0,0.4278,1.0
4189,i-80__3191,701,70.1,0.537356,0.305102,8.7,4.927,0,0.4456,1.0,1.0,0.6722,0.5896,0.4098,0.8709,1.0
4190,i-80__2312,3057,305.7,0.800582,0.276528,131.1,0.42,20,1.0,1.0,1.0,1.0,1.0,1.0,0.9114,1.0
4191,i-80__48,1105,110.5,0.601962,0.283444,17.6,1.468,9,0.344,1.0,1.0,1.0,1.0,0.871,0.9373,1.0
4192,us-101__1027,1222,122.2,0.835927,0.297385,58.3,0.753,6,1.0,1.0,1.0,1.0,1.0,0.9663,0.8587,1.0
4193,peachtree__1543,1049,104.9,0.701483,0.335044,24.4,0.565,19,0.6284,1.0,1.0,1.0,1.0,0.9913,0.9415,0.84
4194,i-80__783,955,95.5,0.557186,0.332866,36.9,3.247,0,0.388,0.8293,0.9751,0.9317,1.0,0.6337,0.9269,1.0
4195,us-101__2762,964,96.4,0.70371,0.305816,80.7,2.109,0,0.6243,1.0,1.0,1.0,1.0,0.7855,0.9214,1.0
4196,us-101__2668,883,88.3,0.593012,0.295923,68.2,3.041,0,0.5529,1.0,1.0,1.0,0.7668,0.6611,0.8821,1.0
4197,i-80__3340,722,72.2,0.563407,0.29093,50.4,4.801,0,0.3922,1.0,1.0,1.0,0.6732,0.4265,0.8493,1.0
4198,lankershim__1157,952,95.2,0.626847,0.25434,91.9,0.265,23,0.9343,1.0,1.0,1.0,1.0,1.0,0.5495,1.0
4199,peachtree__588,76,7.6,0.640904,0.356616,2.0,3.16,0,0.4158,1.0,1.0,1.0,1.0,0.6453,0.8405,0.4
4200,us-101__2310,490,49.0,0.441222,0.298735,43.0,7.452,0,0.6598,1.0,1.0,0.0669,1.0,0.0731,0.8867,1.0
4201,peachtree__1709,1083,108.3,0.653614,0.237015,21.8,0.235,20,0.79,1.0,1.0,1.0,1.0,1.0,0.0,1.0
4202,lankershim__904,1397,139.7,0.732564,0.345076,108.4,1.357,14,1.0,1.0,1.0,1.0,1.0,0.8857,0.9508,1.0
4203,us-101__731,308,30.8,0.419707,0.262178,5.9,5.874,0,0.6166,0.9792,1.0,0.0518,1.0,0.2834,0.7746,1.0
4204,i-80__2730,669,66.9,0.640274,0.28367,25.4,0.228,12,0.4603,0.9858,1.0,0.1584,1.0,1.0,0.9266,1.0
4205,i-80__1026,1911,191.1,0.846813,0.286747,87.9,0.486,14,1.0,1.0,1.0,1.0,0.7725,1.0,0.9069,1.0
4206,i-80__655,1174,117.4,0.782543,0.271487,56.8,0.443,14,1.0,1.0,1.0,1.0,1.0,1.0,0.8555,1.0
4207,i-80__2119,1946,194.6,0.841661,0.296171,88.7,0.563,7,1.0,1.0,1.0,1.0,1.0,0.9915,0.943,1.0
4208,i-80__1348,1133,113.3,0.641206,0.280966,6.9,0.042,35,0.4347,1.0,1.0,1.0,0.4632,1.0,1.0,1.0
4209,lankershim__1371,1272,127.2,0.834906,0.341767,95.5,0.647,10,1.0,1.0,1.0,1.0,1.0,0.9804,0.8135,1.0
4210,i-80__389,1402,140.2,0.806196,0.296859,42.3,0.861,6,1.0,1.0,1.0,1.0,1.0,0.9519,0.7766,1.0
4211,i-80__2595,1996,199.6,0.577996,0.285215,159.4,2.606,0,0.2765,1.0,1.0,1.0,1.0,0.7192,0.973,1.0
4212,lankershim__1468,1109,110.9,0.712234,0.357873,72.4,0.494,11,1.0,1.0,1.0,1.0,1.0,1.0,0.932,1.0
4213,us-101__1715,1092,109.2,0.791505,0.262341,46.0,1.113,4,1.0,1.0,1.0,1.0,0.5144,0.9183,0.7588,1.0
4214,us-101__1333,1736,173.6,0.8719,0.312174,32.9,0.47,31,1.0,1.0,1.0,1.0,1.0,1.0,0.9059,1.0
4215,i-80__1035,1253,125.3,0.736545,0.292446,30.1,1.474,2,1.0,1.0,1.0,1.0,0.6744,0.8701,0.8723,1.0
4216,lankershim__1376,864,86.4,0.68686,0.403599,25.6,1.932,1,0.6122,1.0,1.0,1.0,1.0,0.8091,0.915,1.0
4217,lankershim__1035,600,60.0,0.594941,0.339559,4.3,2.949,0,0.4661,1.0,1.0,1.0,1.0,0.6735,0.8575,1.0
4218,peachtree__1093,212,21.2,0.704699,0.329675,4.6,2.348,0,0.2487,1.0,1.0,1.0,1.0,0.7536,0.8976,0.92
4219,peachtree__244,1610,161.0,0.678025,0.324878,82.4,0.378,13,1.0,1.0,1.0,1.0,1.0,1.0,0.9284,1.0
4220,i-80__1877,1157,115.7,0.645603,0.299929,83.9,3.564,0,1.0,1.0,1.0,1.0,1.0,0.5914,0.9005,1.0
4221,lankershim__873,1057,105.7,0.789304,0.405246,23.8,0.433,10,0.5718,1.0,1.0,1.0,1.0,1.0,0.9234,1.0
4222,us-101__3008,724,72.4,0.37277,0.259743,15.0,5.481,0,0.6222,0.7025,0.931,0.1275,0.5665,0.3359,0.9136,1.0
4223,i-80__44,675,67.5,0.665005,0.279435,22.7,0.506,10,0.4804,1.0,1.0,1.0,1.0,0.9991,0.8416,1.0
4224,lankershim__1041,990,99.0,0.692425,0.325643,38.7,3.799,0,1.0,1.0,1.0,1.0,1.0,0.5601,0.9249,1.0
4225,lankershim__751,719,71.9,0.756009,0.367186,42.4,0.344,20,0.8375,1.0,1.0,1.0,1.0,1.0,0.9177,1.0
4226,i-80__344,984,98.4,0.814137,0.264565,44.8,0.976,4,1.0,1.0,1.0,1.0,0.8109,0.9365,0.8974,1.0
4227,us-101__1669,1930,193.0,0.829911,0.291429,44.2,0.432,16,1.0,1.0,1.0,1.0,1.0,1.0,0.911,1.0
4228,i-80__2674,1922,192.2,0.539925,0.246376,135.4,3.295,0,0.2329,0.8011,0.8784,1.0,0.4902,0.6273,0.9221,1.0
4229,peachtree__315,1328,132.8,0.872055,0.358835,46.0,0.48,16,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4230,lankershim__620,51,5.1,0.462868,0.29196,2.9,inf,0,0.3029,1.0,1.0,1.0,1.0,0.0,0.0,0.68
4231,i-80__775,782,78.2,0.460394,0.253614,11.7,5.302,0,0.4475,1.0,1.0,0.35,0.7243,0.3597,0.8743,1.0
4232,us-101__193,512,51.2,0.531387,0.278256,45.3,5.343,0,0.6019,0.818,0.9555,0.0629,0.6742,0.3543,0.8359,1.0
4233,i-80__2397,927,92.7,0.625474,0.31214,22.4,1.975,1,0.5259,1.0,1.0,1.0,0.8383,0.8033,0.9472,1.0
4234,i-80__940,922,92.2,0.55309,0.269774,83.7,3.718,0,0.437,0.922,1.0,1.0,1.0,0.5709,0.893,1.0
4235,us-101__1969,520,52.0,0.556713,0.345498,40.5,5.369,0,0.616,1.0,1.0,0.0733,1.0,0.3508,0.9037,1.0
4236,us-101__1567,1550,155.0,0.777456,0.290338,92.2,0.969,4,1.0,1.0,1.0,1.0,0.7048,0.9374,0.8893,1.0
4237,i-80__3176,525,52.5,0.752832,0.328085,4.3,0.389,24,0.5535,1.0,1.0,0.487,1.0,1.0,1.0,1.0
4238,us-101__1373,1374,137.4,0.867157,0.26942,52.3,0.472,11,1.0,1.0,1.0,1.0,0.801,1.0,0.9184,1.0
4239,i-80__339,1409,140.9,0.805947,0.271022,62.3,0.643,8,1.0,1.0,1.0,1.0,1.0,0.9809,0.9348,1.0
4240,us-101__1792,1370,137.0,0.918497,0.300732,98.0,0.303,17,1.0,1.0,1.0,1.0,1.0,1.0,0.9244,1.0
4241,us-101__2950,798,79.8,0.433287,0.261122,57.4,2.87,0,0.6005,1.0,1.0,0.3936,0.809,0.684,0.853,1.0
4242,i-80__1957,2876,287.6,0.818372,0.290503,66.0,0.048,37,1.0,1.0,1.0,1.0,0.7404,1.0,1.0,1.0
4243,us-101__1278,1767,176.7,0.77374,0.257978,53.9,1.242,3,1.0,1.0,1.0,1.0,1.0,0.901,0.9041,1.0
4244,i-80__401,1843,184.3,0.840047,0.285691,110.5,0.405,11,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4245,lankershim__793,1419,141.9,0.753926,0.349412,43.5,0.143,25,0.6598,1.0,1.0,1.0,1.0,1.0,0.917,1.0
4246,i-80__2806,300,30.0,0.520181,0.300817,3.4,4.445,0,1.0,1.0,1.0,0.1064,0.3782,0.474,0.6665,1.0
4247,i-80__1773,1924,192.4,0.824521,0.292673,64.3,0.485,8,1.0,1.0,1.0,1.0,1.0,1.0,0.9162,1.0
4248,us-101__1590,1978,197.8,0.81833,0.278113,101.2,0.413,10,1.0,1.0,1.0,1.0,1.0,1.0,0.9664,1.0
4249,lankershim__1271,1291,129.1,0.776358,0.324386,91.7,0.967,22,1.0,1.0,1.0,1.0,1.0,0.9378,0.9343,1.0
4250,us-101__2000,2198,219.8,0.811749,0.286371,121.3,0.259,19,1.0,1.0,1.0,1.0,1.0,1.0,0.9269,1.0
4251,us-101__1860,2164,216.4,0.871175,0.299846,39.1,0.311,24,1.0,1.0,1.0,1.0,1.0,1.0,0.9335,1.0
4252,lankershim__1054,1093,109.3,0.667534,0.311678,4.1,1.13,3,1.0,1.0,1.0,1.0,1.0,0.916,0.7873,1.0
4253,us-101__2943,743,74.3,0.582937,0.319266,11.0,2.543,0,0.7007,0.9837,1.0,1.0,0.8074,0.7276,0.9562,1.0
4254,peachtree__556,1457,145.7,0.74614,0.252793,28.7,1.087,4,1.0,1.0,1.0,1.0,1.0,0.9217,1.0,0.96
4255,peachtree__1634,149,14.9,0.611476,0.29377,2.8,2.051,0,0.5384,1.0,1.0,1.0,1.0,0.7932,0.6366,0.64
4256,i-80__891,270,27.0,0.390231,0.25767,2.1,14.389,0,0.7918,1.0,1.0,0.0276,0.4671,0.0,0.5005,1.0
4257,i-80__3091,364,36.4,0.553463,0.310794,34.6,5.371,0,0.8571,1.0,1.0,0.1392,0.4476,0.3505,0.7899,1.0
4258,i-80__3254,770,77.0,0.523218,0.307629,62.2,4.89,0,0.3847,1.0,1.0,1.0,0.6134,0.4147,0.8991,1.0
4259,us-101__1496,1272,127.2,0.637553,0.27729,84.1,0.477,3,1.0,1.0,1.0,1.0,1.0,1.0,0.8544,1.0
4260,i-80__634,569,56.9,0.732531,0.287282,23.5,1.55,2,1.0,1.0,1.0,1.0,1.0,0.86,0.6711,1.0
4261,lankershim__1319,1262,126.2,0.790151,0.355195,82.9,0.235,27,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4262,i-80__2002,2025,202.5,0.588139,0.231277,118.6,0.793,10,0.2049,1.0,1.0,1.0,0.7638,0.9609,1.0,1.0
4263,us-101__1839,1449,144.9,0.820371,0.266565,60.2,0.99,5,1.0,1.0,1.0,1.0,0.5821,0.9346,0.89,1.0
4264,i-80__2646,1464,146.4,0.505377,0.252539,96.9,2.91,0,0.2192,0.975,1.0,1.0,1.0,0.6787,0.8918,1.0
4265,us-101__2108,599,59.9,0.349306,0.22245,5.3,9.473,0,0.5481,0.9328,1.0,0.089,0.7248,0.0,0.6221,1.0
4266,lankershim__1272,1920,192.0,0.801502,0.37262,130.3,0.625,20,1.0,1.0,1.0,1.0,1.0,0.9833,0.9443,1.0
4267,i-80__2460,3500,350.0,0.749219,0.269708,147.1,0.614,10,1.0,1.0,1.0,1.0,0.7433,0.9848,0.9352,1.0
4268,us-101__2761,797,79.7,0.449304,0.304758,27.5,4.483,0,0.7157,1.0,1.0,1.0,0.7478,0.4689,0.9354,1.0
4269,i-80__3074,493,49.3,0.680667,0.326304,6.3,0.325,16,0.5377,1.0,1.0,0.3615,1.0,1.0,0.8961,1.0
4270,us-101__2379,1138,113.8,0.794712,0.289225,50.9,0.523,10,1.0,1.0,1.0,1.0,1.0,0.9969,0.8943,1.0
4271,peachtree__1638,1370,137.0,0.697781,0.300835,27.1,0.851,12,0.5418,1.0,1.0,1.0,1.0,0.9532,0.9135,0.48
4272,peachtree__692,927,92.7,0.591007,0.256522,4.0,1.937,1,1.0,1.0,1.0,1.0,1.0,0.8084,0.698,0.84
4273,us-101__992,1289,128.9,0.740532,0.27645,48.5,0.751,6,1.0,1.0,1.0,1.0,0.8204,0.9666,0.8963,1.0
4274,us-101__2085,1412,141.2,0.829965,0.268861,58.5,0.265,12,1.0,1.0,1.0,1.0,0.7531,1.0,1.0,1.0
4275,i-80__377,1118,111.8,0.801449,0.278256,21.8,0.403,12,1.0,1.0,1.0,1.0,0.8372,1.0,0.9179,1.0
4276,peachtree__758,1119,111.9,0.798889,0.288443,24.8,0.578,26,0.664,1.0,1.0,1.0,1.0,0.9896,1.0,0.88
4277,us-101__552,614,61.4,0.437967,0.28144,30.6,8.464,0,0.4959,1.0,1.0,0.0764,0.6133,0.0,0.8035,1.0
4278,i-80__2114,754,75.4,0.527075,0.26711,39.4,2.248,0,0.376,1.0,1.0,1.0,0.6308,0.767,0.8646,1.0
4279,peachtree__299,632,63.2,0.738006,0.360386,50.6,0.486,14,1.0,1.0,1.0,1.0,1.0,1.0,0.8659,0.96
4280,lankershim__758,1605,160.5,0.683419,0.388913,72.6,2.655,0,1.0,1.0,1.0,1.0,1.0,0.7126,0.9356,1.0
4281,us-101__1140,1113,111.3,0.597993,0.313872,56.3,0.736,14,1.0,1.0,1.0,1.0,1.0,0.9686,1.0,1.0
4282,us-101__2255,481,48.1,0.415957,0.26266,7.8,17.56,0,0.6108,1.0,1.0,0.0535,0.6044,0.0,0.5396,1.0
4283,lankershim__362,155,15.5,0.598789,0.321453,2.9,1.813,1,0.3672,1.0,1.0,0.7914,1.0,0.8249,0.582,1.0
4284,us-101__1078,1845,184.5,0.819763,0.297789,45.1,1.03,11,1.0,1.0,1.0,1.0,1.0,0.9293,0.9246,1.0
4285,i-80__2154,807,80.7,0.595968,0.312243,23.6,4.354,0,0.414,1.0,1.0,1.0,1.0,0.4862,0.8561,1.0
4286,i-80__1884,1766,176.6,0.671758,0.298423,31.9,2.968,0,0.2999,1.0,1.0,1.0,1.0,0.671,0.9441,1.0
4287,lankershim__833,1248,124.8,0.824211,0.387299,91.1,0.551,18,1.0,1.0,1.0,1.0,1.0,0.9932,0.9577,1.0
4288,lankershim__1199,1794,179.4,0.818477,0.364302,116.0,0.747,9,1.0,1.0,1.0,1.0,1.0,0.967,0.9393,1.0
4289,i-80__919,1025,102.5,0.661947,0.288555,56.1,2.275,0,0.3162,1.0,1.0,1.0,0.7932,0.7634,0.9034,1.0
4290,peachtree__1218,485,48.5,0.5376,0.242187,0.8,inf,0,1.0,1.0,1.0,1.0,1.0,0.0,0.2373,1.0
4291,lankershim__1528,404,40.4,0.547223,0.327953,0.8,18.041,0,0.6043,1.0,1.0,1.0,1.0,0.0,0.646,1.0
4292,i-80__2281,1977,197.7,0.765477,0.280753,81.8,0.883,6,1.0,1.0,1.0,1.0,1.0,0.949,0.9284,1.0
4293,us-101__1209,2028,202.8,0.860794,0.276442,47.9,0.798,8,1.0,1.0,1.0,1.0,1.0,0.9602,0.8645,1.0
4294,i-80__721,1272,127.2,0.895348,0.302114,72.5,0.353,16,1.0,1.0,1.0,1.0,1.0,1.0,0.921,1.0
4295,i-80__439,2097,209.7,0.814885,0.292601,127.7,0.811,9,1.0,1.0,1.0,1.0,1.0,0.9586,0.895,1.0
4296,i-80__1915,2470,247.0,0.811519,0.262685,75.3,0.337,22,1.0,1.0,1.0,1.0,1.0,1.0,0.9164,1.0
4297,peachtree__187,1441,144.1,0.737591,0.350211,13.9,0.471,17,1.0,1.0,1.0,1.0,1.0,1.0,0.9306,0.88
4298,us-101__3104,474,47.4,0.435177,0.235461,22.7,2.355,0,0.6404,0.9256,1.0,0.0573,0.8968,0.7527,0.6942,1.0
4299,i-80__3300,337,33.7,0.492355,0.357935,20.4,6.973,0,0.6689,1.0,1.0,0.2537,0.7226,0.1369,0.8018,1.0
4300,i-80__3140,599,59.9,0.656947,0.325023,9.6,0.546,13,0.6466,1.0,1.0,1.0,1.0,0.9938,0.904,1.0
4301,lankershim__1064,1412,141.2,0.882372,0.3434,111.0,0.715,10,1.0,1.0,1.0,1.0,1.0,0.9714,0.8427,1.0
4302,us-101__2175,1448,144.8,0.866403,0.265128,71.9,0.573,10,1.0,1.0,1.0,1.0,0.6988,0.9902,0.9426,1.0
4303,us-101__1722,2081,208.1,0.859136,0.304422,45.0,0.503,19,1.0,1.0,1.0,1.0,1.0,0.9995,0.9422,1.0
4304,peachtree__1377,938,93.8,0.691805,0.253983,35.7,0.155,27,0.5723,1.0,1.0,1.0,1.0,1.0,0.5427,1.0
4305,peachtree__746,1223,122.3,0.637634,0.281049,84.1,0.275,10,1.0,1.0,1.0,1.0,1.0,1.0,0.8621,1.0
4306,peachtree__843,1029,102.9,0.677912,0.266811,5.6,0.409,12,1.0,1.0,1.0,1.0,1.0,1.0,0.749,1.0
4307,lankershim__750,1058,105.8,0.773398,0.327616,65.4,0.519,36,1.0,1.0,1.0,1.0,1.0,0.9975,0.958,1.0
4308,us-101__2672,875,87.5,0.616814,0.301437,67.9,2.585,0,0.4499,1.0,1.0,1.0,0.9934,0.722,0.9352,1.0
4309,lankershim__982,2138,213.8,0.721466,0.379958,101.4,0.429,17,1.0,1.0,1.0,1.0,1.0,1.0,0.9496,1.0
4310,lankershim__910,674,67.4,0.803524,0.371119,48.1,0.806,12,1.0,1.0,1.0,1.0,1.0,0.9592,1.0,1.0
4311,lankershim__428,255,25.5,0.737025,0.350488,1.2,3.317,0,0.5818,1.0,1.0,1.0,1.0,0.6243,0.8286,1.0
4312,lankershim__1000,868,86.8,0.54,0.35086,3.4,4.515,0,1.0,1.0,1.0,1.0,1.0,0.4647,0.8501,1.0
4313,us-101__1401,1914,191.4,0.84095,0.280547,99.9,0.541,13,1.0,1.0,1.0,1.0,1.0,0.9945,0.8979,1.0
4314,i-80__2661,1330,133.0,0.683428,0.326976,15.7,0.035,125,0.2681,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4315,us-101__2723,834,83.4,0.717465,0.275609,30.6,1.859,1,0.5487,1.0,1.0,1.0,0.7484,0.8188,1.0,1.0
4316,i-80__1545,723,72.3,0.714025,0.264973,13.7,1.568,2,0.5489,1.0,1.0,1.0,0.9719,0.8576,0.8189,1.0
4317,us-101__1790,2080,208.0,0.822355,0.306615,47.9,0.386,25,1.0,1.0,1.0,1.0,1.0,1.0,0.9242,1.0
4318,lankershim__205,1598,159.8,0.78461,0.35002,20.5,0.887,10,1.0,1.0,1.0,1.0,1.0,0.9484,0.9121,1.0
4319,lankershim__1409,1355,135.5,0.68203,0.370807,81.1,1.248,10,1.0,1.0,1.0,1.0,1.0,0.9003,0.9727,1.0
4320,i-80__1364,910,91.0,0.625031,0.284913,31.8,3.286,0,0.3521,1.0,1.0,0.3166,0.5519,0.6285,0.8891,1.0
4321,us-101__2151,573,57.3,0.585493,0.295962,21.6,0.956,1,0.5492,0.6995,0.8915,0.2893,1.0,0.9392,1.0,1.0
4322,us-101__2044,1460,146.0,0.642489,0.283484,50.7,1.542,2,1.0,1.0,1.0,1.0,1.0,0.8611,0.884,1.0
4323,peachtree__297,1306,130.6,0.682277,0.277192,56.6,1.526,3,1.0,1.0,1.0,1.0,1.0,0.8633,0.8631,0.96
4324,us-101__2277,1267,126.7,0.848682,0.282658,57.8,0.759,9,1.0,1.0,1.0,1.0,0.8103,0.9654,0.8872,1.0
4325,us-101__908,1255,125.5,0.813529,0.268747,47.6,0.588,10,1.0,1.0,1.0,1.0,0.8381,0.9883,0.922,1.0
4326,lankershim__1094,1316,131.6,0.810109,0.383692,77.7,0.58,9,1.0,1.0,1.0,1.0,1.0,0.9893,1.0,1.0
4327,lankershim__312,1171,117.1,0.774065,0.416097,35.0,0.098,22,1.0,1.0,1.0,1.0,1.0,1.0,0.9367,1.0
4328,peachtree__1244,1476,147.6,0.830292,0.350253,81.1,0.509,14,1.0,1.0,1.0,1.0,1.0,0.9988,0.9165,0.92
4329,i-80__2662,2048,204.8,0.554271,0.282698,24.8,2.785,0,0.2337,1.0,1.0,1.0,0.8074,0.6953,0.9522,1.0
4330,i-80__3256,560,56.0,0.791274,0.372289,12.2,0.096,45,0.5885,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4331,us-101__1366,1504,150.4,0.809085,0.29809,58.9,0.358,9,1.0,1.0,1.0,1.0,0.8912,1.0,0.9128,1.0
4332,us-101__1987,1496,149.6,0.838174,0.308326,51.0,0.397,13,1.0,1.0,1.0,1.0,0.9112,1.0,0.9344,1.0
4333,us-101__1785,460,46.0,0.522155,0.275086,13.8,11.896,0,0.6856,1.0,1.0,0.721,0.7826,0.0,1.0,1.0
4334,us-101__1431,1879,187.9,0.852232,0.268542,99.9,0.736,6,1.0,1.0,1.0,1.0,1.0,0.9686,0.923,1.0
4335,i-80__1746,1095,109.5,0.782889,0.312439,69.5,1.018,4,1.0,1.0,1.0,1.0,0.6323,0.9309,0.9536,1.0
4336,lankershim__732,1789,178.9,0.810317,0.340647,172.5,0.431,10,1.0,1.0,1.0,1.0,1.0,1.0,0.9087,1.0
4337,i-80__538,2204,220.4,0.807183,0.262575,120.0,0.625,6,1.0,1.0,1.0,1.0,1.0,0.9834,0.9997,1.0
4338,peachtree__1368,615,61.5,0.473912,0.231213,17.5,8.188,0,0.4255,1.0,1.0,1.0,1.0,0.0,0.0,1.0
4339,i-80__573,2211,221.1,0.753488,0.29957,59.4,0.366,19,1.0,1.0,1.0,1.0,1.0,1.0,0.9298,1.0
4340,us-101__1579,2175,217.5,0.809658,0.272879,134.7,0.675,12,1.0,1.0,1.0,1.0,0.9535,0.9767,1.0,1.0
4341,peachtree__617,202,20.2,0.516,0.236413,1.9,inf,0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.72
4342,us-101__2383,1259,125.9,0.827589,0.272466,59.2,0.824,5,1.0,1.0,1.0,1.0,0.7372,0.9568,0.8693,1.0
4343,us-101__2474,1484,148.4,0.799664,0.293459,80.8,1.373,2,1.0,1.0,1.0,1.0,0.8013,0.8835,0.9207,1.0
4344,i-80__1579,1408,140.8,0.751087,0.302707,97.9,1.577,2,1.0,1.0,1.0,1.0,0.7109,0.8564,0.8919,1.0
4345,us-101__2008,1579,157.9,0.682025,0.272393,60.3,0.267,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4346,us-101__1510,1372,137.2,0.78735,0.257839,52.5,1.309,4,1.0,1.0,1.0,1.0,0.473,0.8922,0.8667,1.0
4347,i-80__3317,310,31.0,0.470066,0.338385,12.4,6.804,0,0.9475,1.0,1.0,0.2037,0.4966,0.1595,0.6929,1.0
4348,us-101__1658,1082,108.2,0.85328,0.283552,42.5,0.621,6,1.0,1.0,1.0,1.0,0.8027,0.9838,0.8549,1.0
4349,us-101__1253,2200,220.0,0.866507,0.3162,47.2,0.664,16,1.0,1.0,1.0,1.0,1.0,0.9781,0.9803,1.0
4350,i-80__506,1130,113.0,0.723755,0.304113,21.7,0.49,20,1.0,1.0,1.0,1.0,1.0,1.0,0.9606,1.0
4351,i-80__2516,399,39.9,0.462191,0.261061,38.2,6.92,0,0.6012,1.0,1.0,0.0909,0.587,0.144,0.6585,1.0
4352,us-101__1238,1132,113.2,0.575019,0.272265,54.5,0.385,11,1.0,1.0,1.0,1.0,1.0,1.0,0.8672,1.0
4353,i-80__1,884,88.4,0.516318,0.172761,47.5,0.395,7,0.4172,0.8732,1.0,0.802,0.6652,1.0,0.8888,1.0
4354,peachtree__37,263,26.3,0.439617,0.249219,25.1,inf,0,0.3424,1.0,1.0,1.0,1.0,0.0,0.0,0.32
4355,peachtree__261,1235,123.5,0.54,0.241373,31.9,3.267,0,1.0,1.0,1.0,1.0,1.0,0.6311,1.0,1.0
4356,us-101__2899,845,84.5,0.514648,0.320957,19.2,3.411,0,0.6558,1.0,1.0,1.0,0.8828,0.6119,0.934,1.0
4357,lankershim__935,1246,124.6,0.866989,0.396992,93.1,0.454,24,1.0,1.0,1.0,1.0,1.0,1.0,0.886,1.0
4358,peachtree__1542,87,8.7,0.336328,0.198147,3.6,inf,0,0.2151,0.9739,0.9395,0.3278,1.0,0.0,0.0,0.92
4359,lankershim__977,1020,102.0,0.555936,0.361563,8.7,3.54,0,1.0,1.0,1.0,1.0,1.0,0.5947,0.9042,1.0
4360,lankershim__69,418,41.8,0.582902,0.368948,19.6,2.984,0,0.603,1.0,1.0,0.5989,1.0,0.6688,0.6059,1.0
4361,us-101__2510,1211,121.1,0.796558,0.290741,59.3,0.394,8,1.0,1.0,1.0,1.0,0.7019,1.0,1.0,1.0
4362,us-101__1745,1677,167.7,0.81159,0.29591,138.7,0.541,13,1.0,1.0,1.0,1.0,1.0,0.9946,0.9261,1.0
4363,i-80__2429,3079,307.9,0.800197,0.302709,84.8,0.526,9,1.0,1.0,1.0,1.0,1.0,0.9965,0.9433,1.0
4364,us-101__2609,1003,100.3,0.747092,0.303643,81.6,0.245,27,1.0,1.0,1.0,1.0,1.0,1.0,0.9288,1.0
4365,us-101__884,823,82.3,0.419763,0.267998,30.1,5.862,0,0.5223,1.0,1.0,0.4676,0.6275,0.285,0.8819,1.0
4366,lankershim__722,1402,140.2,0.773036,0.324622,82.2,1.195,3,1.0,1.0,1.0,1.0,1.0,0.9073,0.7542,1.0
4367,i-80__779,1363,136.3,0.807301,0.287675,36.7,0.52,8,1.0,1.0,1.0,1.0,0.6194,0.9974,0.9293,1.0
4368,lankershim__1413,855,85.5,0.711148,0.408069,3.1,0.482,8,1.0,1.0,1.0,1.0,1.0,1.0,0.8974,1.0
4369,peachtree__262,1240,124.0,0.807474,0.308,80.5,0.178,38,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4370,us-101__1400,1973,197.3,0.847702,0.287751,55.9,0.758,11,1.0,1.0,1.0,1.0,1.0,0.9656,0.9394,1.0
4371,us-101__2295,1032,103.2,0.541037,0.301888,66.3,1.641,1,1.0,1.0,1.0,1.0,1.0,0.8479,0.9063,1.0
4372,i-80__643,494,49.4,0.359205,0.260083,49.3,12.025,0,0.9618,1.0,1.0,0.1402,0.582,0.0,0.68,1.0
4373,lankershim__1286,1081,108.1,0.662351,0.28184,12.2,0.327,8,1.0,1.0,1.0,1.0,1.0,1.0,0.7922,1.0
4374,i-80__25,359,35.9,0.541596,0.270579,9.3,0.63,3,0.7732,1.0,1.0,0.0541,0.7181,0.9827,1.0,1.0
