idx,trajectory_id,frames,duration_s,R_max,R_mean,peak_at_s,min_ttc_raw,ticks_ttc_lt2,max_speed,max_accel,max_jerk,max_steer_var,max_lane_offset,max_ttc,max_headway,max_density
4507,ae4b404aa95fd59a,91,9.1,0.265008,0.189873,0.2,5.771,0,0.0777,0.1059,0.0432,0.0,0.1556,0.2972,0.8808,0.72
4508,cdc5e575d37b7a06,91,9.1,0.149851,0.076001,2.2,14.649,0,0.0001,0.0013,0.0039,0.0,0.1419,0.0,0.7584,0.4
4509,b4194b09ccbbb831,91,9.1,0.204047,0.091987,4.4,6.059,0,0.2523,0.3038,0.1857,0.0001,0.178,0.2588,0.5535,0.44
4510,d749834df2d01f11,91,9.1,0.341313,0.223259,0.9,3.52,0,0.1916,0.2363,0.0779,0.0,0.2991,0.5973,0.8763,0.32
4511,98abf36c27865047,91,9.1,0.315418,0.085704,2.9,3.136,0,0.0235,0.0797,0.0867,0.0,0.17,0.6486,0.7285,0.48
4512,523dca7e8a08d99f,91,9.1,0.105164,0.057322,8.9,1000000.0,0,0.0001,0.0011,0.0027,0.0,0.0922,0.0,0.354,0.72
4513,beb61fd8e8eda9a3,91,9.1,0.387353,0.121311,6.6,3.596,0,0.2467,0.3158,0.6622,0.012,0.821,0.5871,0.6622,0.4
4514,7cd73d9964906131,91,9.1,0.424752,0.116607,7.0,2.937,0,0.1276,0.3009,0.4519,0.0119,1.0,0.675,0.5737,0.4
4515,45a9e2b39859c358,91,9.1,0.195337,0.102452,3.8,4.363,0,0.1607,0.3919,0.3544,0.0158,0.7879,0.4849,0.2833,0.32
4516,46a13f362dc0a5d0,91,9.1,0.136044,0.119587,6.7,187.591,0,0.71,0.1765,0.1848,0.0001,0.1805,0.0,0.2834,0.24
4517,d0b7a6b9951f4d86,91,9.1,0.365001,0.129472,7.9,3.643,0,0.1439,0.2569,0.3704,0.0049,0.3706,0.5809,0.8363,1.0
4518,7a3224389bc8bef,91,9.1,0.497809,0.17042,6.1,2.446,0,0.2319,0.3079,0.5825,0.0196,1.0,0.7406,0.8237,0.4
4519,9fa2ddcce8d98b5b,91,9.1,0.247057,0.195663,0.6,1000000.0,0,0.0001,0.0018,0.0098,0.0,1.0,0.0,0.6515,0.48
4520,36bcac3abb716334,91,9.1,0.495601,0.224538,4.0,1.056,2,0.2048,0.2549,0.541,0.0276,1.0,0.9259,0.8866,0.64
4521,cd2fe9b281e53286,91,9.1,0.248153,0.206626,1.7,5.881,0,0.2719,0.2038,0.0614,0.0,0.2343,0.2825,0.8779,0.56
4522,313071e8ba6f1e26,91,9.1,0.171373,0.082152,5.6,6.54,0,0.0315,0.0834,0.065,0.0001,0.3037,0.1947,0.458,0.4
4523,d48ec2905f3f947f,91,9.1,0.177116,0.173746,7.9,1000000.0,0,0.0,0.0007,0.0022,0.0,0.0902,0.0,0.8835,0.56
4524,5b3a9a9d2c4981cc,91,9.1,0.570914,0.229833,4.8,2.021,0,0.2808,0.3657,0.8293,0.0265,0.7848,0.7972,0.8316,1.0
4525,36c3f37954b8dbd7,91,9.1,0.196733,0.059699,5.5,6.348,0,0.0514,0.2741,0.1058,0.0,0.1899,0.2202,0.6865,0.36
4526,4176d08d39625971,91,9.1,0.240747,0.217951,0.2,7.808,0,0.0329,0.1118,0.1454,0.0,0.2465,0.0256,0.8762,1.0
4527,1c13de55d27abee1,91,9.1,0.386903,0.237468,8.0,3.583,0,0.2225,0.3292,0.6647,0.0278,1.0,0.5889,0.8276,1.0
4528,ec2a7068340d008,91,9.1,0.126976,0.035149,1.6,15.547,0,0.0243,0.0643,0.043,0.0,0.1644,0.0,0.6084,0.28
4529,7df75ee010c72cf9,91,9.1,0.211789,0.190139,4.0,51.719,0,0.3564,0.2379,0.0611,0.0,0.1633,0.0,0.8418,0.8
4530,86bebd0972d9f8db,91,9.1,0.21275,0.096402,0.2,5.856,0,0.1669,0.1791,0.1296,0.0001,0.1966,0.2858,0.7198,0.16
4531,ee57aed1c13ebdb8,91,9.1,0.145054,0.051282,4.9,7.269,0,0.0001,0.0006,0.0053,0.0,0.1397,0.0974,0.5809,0.32
4532,dafeb62ced605e40,91,9.1,0.195632,0.153611,2.6,1000000.0,0,0.6555,0.2827,0.0747,0.013,1.0,0.0,0.6383,0.92
4533,3e419eb01fec8692,91,9.1,0.282225,0.205731,6.9,4.437,0,0.5184,0.2277,0.272,0.0,0.1802,0.4751,0.7585,0.24
4534,1207b9e6eca7717b,91,9.1,0.441961,0.261681,3.5,1.76,5,0.4095,0.5905,1.0,0.0173,1.0,0.832,0.6416,1.0
4535,e904be7a07d093b5,91,9.1,0.173133,0.169456,0.7,1000000.0,0,0.0,0.001,0.0023,0.0,0.1597,0.0,0.8812,0.36
4536,800dfd7d2d267593,91,9.1,0.221412,0.206458,3.4,12.427,0,0.2258,0.1373,0.0384,0.0,0.2144,0.0,0.8537,1.0
4537,ef79ec90287e9621,91,9.1,0.335193,0.112392,1.8,2.515,0,0.3443,0.1776,0.2019,0.0001,0.4056,0.7314,0.3883,0.28
4538,8a64fb8ab7611a81,91,9.1,0.405698,0.114948,0.9,2.838,0,0.3944,0.4637,0.742,0.0214,1.0,0.6883,0.7826,0.08
4539,10a3a115d032b563,91,9.1,0.022383,0.021699,9.0,1000000.0,0,0.0,0.0007,0.0022,0.0,0.1244,0.0,0.0,0.12
4540,a6fa6ca576db1da4,91,9.1,0.229862,0.217686,8.6,13.527,0,0.0308,0.0894,0.0683,0.0,0.4231,0.0,0.841,0.8
4541,982a4a29352ded77,91,9.1,0.27219,0.179761,2.5,26.076,0,0.4578,0.6744,1.0,0.0112,1.0,0.0,0.8106,0.68
4542,6e906a73a14a6b80,91,9.1,0.175127,0.109351,7.7,13.853,0,0.0001,0.0022,0.0109,0.0,0.2347,0.0,0.7547,0.68
4543,bcb73f9caacd8d4c,91,9.1,0.382533,0.207188,8.9,3.528,0,0.1825,0.2493,0.4097,0.0102,0.8612,0.5963,0.8709,0.44
4544,deb30426bac72be5,91,9.1,0.298018,0.194951,0.1,4.424,0,0.1529,0.2015,0.0994,0.0,0.1765,0.4768,0.8721,0.36
4545,cc27fe9337f530b9,91,9.1,0.097206,0.044884,8.0,1000000.0,0,0.0001,0.0008,0.002,0.0,0.116,0.0,0.538,0.08
4546,c2c29cc24d980bc7,91,9.1,0.380882,0.279423,2.0,3.602,0,0.2301,0.2137,0.0642,0.0001,0.2887,0.5863,0.8783,1.0
4547,747ab263176b966e,91,9.1,0.343642,0.200955,0.4,14.247,0,0.6789,0.7326,1.0,0.0001,0.3128,0.0,0.4004,0.72
4548,3d20450f7f053ab9,91,9.1,0.174321,0.161194,0.1,48.449,0,0.5937,0.1063,0.124,0.0001,0.2599,0.0,0.4943,0.48
4549,def8bd3ba11bf807,91,9.1,0.122664,0.096,0.7,1000000.0,0,0.05,0.1419,0.1066,0.0002,0.3313,0.0,0.0,1.0
4550,2fdb81966022a11e,91,9.1,0.200785,0.059725,8.1,1000000.0,0,0.2854,0.4749,0.7161,0.0172,0.5494,0.0,0.0,0.04
4551,c8b84a4f02733e5,91,9.1,0.229426,0.133444,2.5,93.607,0,0.7236,0.106,0.1155,0.0008,1.0,0.0,0.3895,0.16
4552,2ff3553b40aba21d,91,9.1,0.336073,0.128192,4.9,1.33,7,0.0002,0.0076,0.0338,0.0,0.1725,0.8894,0.6475,0.36
4553,550141acae08d1f9,91,9.1,0.344602,0.270298,5.5,4.544,0,0.3311,0.1955,0.054,0.0001,0.3204,0.4608,0.8722,1.0
4554,3aafa5eed77928f3,91,9.1,0.209344,0.19418,5.0,14.785,0,0.2348,0.2134,0.1515,0.0,0.1993,0.0,0.8684,0.64
4555,8fdb60d00a4a0a2e,91,9.1,0.215509,0.134684,7.4,4.548,0,0.6573,0.2525,0.2004,0.0003,1.0,0.4603,0.0554,0.36
4556,61c6ae59c785ac3b,91,9.1,0.102269,0.062364,8.2,38.242,0,0.0001,0.0015,0.0058,0.0,0.1383,0.0,0.4571,0.28
4557,9a71f4131aca783,91,9.1,0.365024,0.105158,4.2,1.61,4,0.0001,0.0008,0.0024,0.0,0.1673,0.8519,0.7994,0.32
4558,fce1267f83e6f872,91,9.1,0.434006,0.158326,1.9,3.229,0,0.3872,0.3588,0.8349,0.0113,0.4949,0.6361,0.6054,0.56
4559,e60cb554f1d0bc99,91,9.1,0.172466,0.13896,0.0,1000000.0,0,0.5637,0.1375,0.1032,0.0004,0.5072,0.0,0.3885,0.68
4560,53275835c8195ff6,91,9.1,0.455578,0.167648,8.1,2.224,0,0.2265,0.4188,0.533,0.0132,1.0,0.7701,0.5762,0.52
4561,e4b9fc377e24b0f0,91,9.1,0.268322,0.177546,0.0,5.392,0,0.2099,0.2868,1.0,0.0023,0.3133,0.3477,0.7375,0.44
4562,a2ebd7bb70ab277c,91,9.1,0.161737,0.150725,1.2,43.545,0,0.6394,0.0704,0.1013,0.0,0.1789,0.0,0.5018,0.16
4563,6ee3d96a9d544c01,91,9.1,0.226272,0.123642,1.7,6.591,0,0.7168,0.1883,0.1594,0.0002,0.1958,0.1878,0.5963,0.28
4564,31f85218f96fbf65,91,9.1,0.131911,0.112351,2.3,7.026,0,0.3436,0.3618,0.1215,0.0016,0.2243,0.1299,0.2893,0.68
4565,8e3f99c58640ce05,91,9.1,0.182335,0.181977,0.0,1000000.0,0,0.0,0.0006,0.0029,0.0,0.1117,0.0,0.8839,0.6
4566,170a9e66e806b21e,91,9.1,0.243732,0.095606,1.1,3.648,0,0.723,0.1087,0.1106,0.0003,0.2045,0.5802,0.0,0.36
4567,7e68465ba4508254,91,9.1,0.31375,0.256745,2.6,4.174,0,0.3116,0.1948,0.2784,0.0,0.2868,0.5101,0.8736,0.52
4568,a05ac77174adbcf0,91,9.1,0.11915,0.074859,0.0,14.324,0,0.4828,0.1855,0.169,0.0001,0.2108,0.0,0.2191,0.24
4569,62bdbf42fb4ae09b,91,9.1,0.335474,0.210197,0.2,4.343,0,0.2084,0.321,0.2609,0.0,0.2009,0.4876,0.8722,0.52
4570,4c421c7131a5d287,91,9.1,0.024446,0.01964,7.6,1000000.0,0,0.0001,0.0009,0.0023,0.0,0.1222,0.0,0.0,0.16
4571,fc2bace19a9d8065,91,9.1,0.559945,0.215369,4.8,1.697,5,0.2563,0.3762,0.7011,0.0183,1.0,0.8403,0.8559,1.0
4572,d50bbd3d897eb422,91,9.1,0.259329,0.110672,8.9,2.947,0,0.4018,0.1849,0.2466,0.0002,0.1733,0.6737,0.0,0.52
4573,b7d48b61132d42c7,91,9.1,0.221928,0.13619,3.1,4.715,0,0.5301,0.2546,0.2168,0.0,0.2116,0.4379,0.5606,0.2
4574,d267d9754161b910,91,9.1,0.18832,0.170356,2.2,44.276,0,0.4285,0.0732,0.0984,0.0011,0.2145,0.0,0.6866,0.48
4575,a898cbc905050656,91,9.1,0.345621,0.168186,8.6,3.311,0,0.4784,0.3013,0.1135,0.0001,0.2158,0.6252,0.7025,0.28
4576,5ad2b024758fd58e,91,9.1,0.179922,0.110774,7.2,14.085,0,0.0001,0.0009,0.0027,0.0,0.3027,0.0,0.7641,0.52
4577,40f9ef77cabf4f0c,91,9.1,0.100589,0.06939,2.0,1000000.0,0,0.4,0.1936,0.2516,0.0,0.4449,0.0,0.0,0.2
4578,74c482e8476a5bf5,91,9.1,0.263423,0.062453,8.9,3.561,0,0.0001,0.0014,0.0045,0.0,0.1214,0.5918,0.4784,0.56
4579,5168afa0700d6725,91,9.1,0.25679,0.178925,8.7,3.766,0,0.1469,0.2739,0.113,0.0004,0.2199,0.5645,0.8869,0.2
4580,3e5368835392c389,91,9.1,0.353569,0.181753,8.7,3.147,0,0.3018,0.3788,0.8989,0.0032,0.7164,0.647,0.3867,0.88
4581,3a56a99aac9c4ebf,91,9.1,0.093845,0.078718,5.8,1000000.0,0,0.5583,0.1486,0.1318,0.0003,0.221,0.0,0.0,0.32
4582,6b5324185862a205,91,9.1,0.195396,0.095811,7.8,9.901,0,0.1424,0.2376,0.1144,0.0011,0.5751,0.0,0.7313,0.56
4583,65e96dc2dedcf6c3,91,9.1,0.081003,0.064695,0.9,1000000.0,0,0.3453,0.2007,0.1395,0.0001,0.2315,0.0,0.0,0.32
4584,d2bb33846e5a064,91,9.1,0.137549,0.089633,6.7,49.331,0,0.0001,0.0008,0.0021,0.0,0.1626,0.0,0.642,0.36
4585,2577957b05103b39,91,9.1,0.233561,0.233364,0.0,1000000.0,0,0.0001,0.0012,0.0031,0.0,1.0,0.0,0.3544,1.0
4586,3a0095b6a3bb4fdb,91,9.1,0.131233,0.085813,7.1,6.672,0,0.3828,0.1967,0.2189,0.0,0.1622,0.177,0.0,0.72
4587,fdedd6cb9246663c,91,9.1,0.152135,0.084545,8.5,7.124,0,0.552,0.2097,0.0843,0.0042,0.1776,0.1168,0.3138,0.16
4588,25b5a648381c578b,91,9.1,0.209024,0.199468,0.1,8.383,0,0.0433,0.0832,0.1171,0.0,0.1643,0.0,0.8851,0.88
4589,3aef7ab30e14abae,91,9.1,0.147318,0.077745,5.1,20.268,0,0.0001,0.0014,0.003,0.0,0.1423,0.0,0.6911,0.44
4590,8d975a8f12311404,91,9.1,0.560458,0.329346,6.2,1.137,17,0.4468,0.361,0.9602,0.0067,0.9771,0.9151,0.7034,1.0
4591,387f0c87db0d87d7,91,9.1,0.263395,0.156032,8.7,9.655,0,0.1261,0.2202,0.3331,0.0112,1.0,0.0,0.5691,1.0
4592,d8028b6c0c32111e,91,9.1,0.14141,0.125544,8.0,32.839,0,0.7125,0.0681,0.0814,0.0001,0.1677,0.0,0.3702,0.16
4593,182e61c9e21f1194,91,9.1,0.241049,0.157155,8.9,6.424,0,0.2557,0.249,0.092,0.0,0.7699,0.2101,0.7621,0.36
4594,f476e6be237ccb2c,91,9.1,0.333407,0.261157,2.5,4.196,0,0.2352,0.1989,0.0944,0.0002,0.2015,0.5072,0.8819,1.0
4595,2b35332412cdccaf,91,9.1,0.183208,0.095932,4.1,5.718,0,0.5071,0.2474,0.3632,0.0,0.1686,0.3042,0.6094,0.32
4596,bfe59026666e812f,91,9.1,0.348575,0.080827,6.4,2.481,0,0.0004,0.007,0.0109,0.0,0.136,0.7359,0.8754,0.36
4597,776002f3ba8dd052,91,9.1,0.165147,0.050321,1.7,4.941,0,0.2774,0.1711,0.2215,0.0,0.1676,0.4079,0.0,0.2
4598,211c7cf7f9a53853,91,9.1,0.16283,0.14142,2.0,10.753,0,0.6411,0.1212,0.1664,0.0004,0.1882,0.0,0.48,0.4
4599,f6eaee87949e1e6a,91,9.1,0.278946,0.215747,4.2,21.699,0,0.3097,0.3062,0.6047,0.0001,0.1977,0.0,0.809,1.0
4600,5e23b0184e00e94e,91,9.1,0.164242,0.155799,0.9,1000000.0,0,0.0075,0.0514,0.0746,0.0,0.7823,0.0,0.0,1.0
4601,36ccca11a6a7c8d9,91,9.1,0.288789,0.226444,6.1,18.119,0,0.0001,0.0008,0.0029,0.0,0.8632,0.0,0.8333,1.0
4602,d6b10d8642f3d2a4,91,9.1,0.200606,0.097933,1.0,7.867,0,0.3817,0.3963,0.8574,0.0047,0.3461,0.0178,0.2853,0.52
4603,23020093b9368687,91,9.1,0.351214,0.106397,3.2,2.527,0,0.0348,0.1134,0.1368,0.0,0.1764,0.7298,0.8178,0.48
4604,d057533de2ad2aba,91,9.1,0.335075,0.147301,6.9,4.684,0,0.0773,0.3121,0.1793,0.0032,1.0,0.4421,0.7091,0.6
4605,9eb406e4ec72ce8f,91,9.1,0.259912,0.111498,2.3,3.322,0,0.301,0.1612,0.232,0.0004,0.1817,0.6238,0.3015,0.32
4606,aa43ad0fbfc01ff5,91,9.1,0.254965,0.142042,6.5,3.803,0,0.5515,0.2211,0.1187,0.0001,0.1946,0.5596,0.4915,0.84
4607,df53e87b12237f9b,91,9.1,0.296743,0.204031,8.9,5.225,0,0.3636,0.2582,0.1709,0.0001,0.3926,0.37,0.783,0.48
4608,cfac28cc48e0e263,91,9.1,0.34855,0.165531,4.6,2.592,0,0.0001,0.0009,0.0026,0.0,0.2683,0.7211,0.7295,0.56
4609,de2d8e3ea77ff824,91,9.1,0.329754,0.152107,2.8,6.421,0,0.0866,0.1887,0.4093,0.0021,0.8412,0.2106,0.7874,1.0
4610,844dd0a2eddd15eb,91,9.1,0.16081,0.052511,9.0,10.574,0,0.0,0.0009,0.0022,0.0,0.1395,0.0,0.7993,0.44
4611,7994c2f282360883,91,9.1,0.23828,0.116776,0.5,4.6,0,0.4013,0.2025,0.2129,0.0,0.1714,0.4533,0.1495,1.0
4612,a7308e8b4d68e2be,91,9.1,0.235562,0.154616,7.4,4.893,0,0.5571,0.1655,0.1854,0.0005,0.49,0.4142,0.517,0.36
4613,86bfaf9c4908b4e9,91,9.1,0.285788,0.186996,5.5,5.098,0,0.3989,0.1827,0.2547,0.0007,0.2394,0.3869,0.7607,0.48
4614,5578f63c2f6636ae,91,9.1,0.318544,0.114288,1.8,3.754,0,0.4117,0.2332,0.0512,0.0005,0.3299,0.5661,0.4626,0.4
4615,85920ba58d80e7a7,91,9.1,0.223046,0.197859,2.1,1000000.0,0,0.2226,0.2291,0.1689,0.0,0.1755,0.0,0.8807,0.88
4616,ace905a4e1ac3a09,91,9.1,0.179548,0.110001,8.8,9.871,0,0.0001,0.0012,0.003,0.0,0.1938,0.0,0.8168,0.6
4617,94ca4c78964ee174,91,9.1,0.190264,0.187366,7.3,149.787,0,0.0001,0.0011,0.0022,0.0,0.2026,0.0,0.8812,0.56
4618,23d94c1cc2127b80,91,9.1,0.186846,0.181105,6.6,147.003,0,0.0001,0.0012,0.0033,0.0,0.2251,0.0,0.8736,0.48
4619,c971f6f8ecf511a9,91,9.1,0.323397,0.123698,7.6,2.041,0,0.6446,0.3609,0.1447,0.0001,0.2532,0.7946,0.051,0.68
4620,e779e5d88b20ae6,91,9.1,0.215515,0.183097,7.6,35.275,0,0.22,0.2466,0.2086,0.0001,0.3077,0.0,0.8217,0.28
4621,fd38a56f8d036e5,91,9.1,0.186938,0.171156,0.3,24.246,0,0.2315,0.2816,0.107,0.0,0.1704,0.0,0.8622,0.48
4622,2f0f6a53c9cecaa7,91,9.1,0.361258,0.144796,2.4,2.205,0,0.4236,0.3442,0.1339,0.0001,0.1757,0.7727,0.8541,0.6
4623,9fae692368555805,91,9.1,0.097806,0.086364,2.9,50.961,0,0.7215,0.0325,0.0649,0.0,0.2367,0.0,0.0,0.12
4624,4a95bba654616233,91,9.1,0.361668,0.201125,8.4,3.564,0,0.2052,0.3256,0.1064,0.0018,1.0,0.5915,0.8924,0.32
4625,647b6096e8ebfa92,91,9.1,0.235808,0.180894,7.9,15.282,0,0.6276,0.3674,0.0879,0.0011,0.2246,0.0,0.82,0.52
4626,b071de8bd75a6b7a,91,9.1,0.263192,0.125154,8.9,4.114,0,0.3418,0.2869,0.167,0.0023,0.318,0.5181,0.3937,0.76
4627,e0716ece34a56a25,91,9.1,0.169752,0.165386,5.9,1000000.0,0,0.0001,0.002,0.0105,0.0,0.1522,0.0,0.8813,0.32
4628,b06c5875f01cd341,91,9.1,0.128282,0.050457,2.0,11.148,0,0.0842,0.2385,0.148,0.0003,0.1981,0.0,0.6801,0.08
4629,d1699f63eaf56c5,91,9.1,0.200264,0.183532,3.4,21.781,0,0.1518,0.0832,0.0766,0.0,0.1999,0.0,0.8336,0.64
4630,8479c2aaeca849ae,91,9.1,0.477394,0.132709,6.5,1.832,2,0.4032,1.0,1.0,0.0262,1.0,0.8224,0.7645,0.28
4631,7698f001d18bd81b,91,9.1,0.15762,0.072501,5.1,4.996,0,0.3255,0.322,0.1135,0.0009,0.3314,0.4005,0.1384,0.6
4632,9b7ff84de1bce76,91,9.1,0.206083,0.180438,0.0,14.178,0,0.5041,0.1798,0.0997,0.0003,0.233,0.0,0.6883,0.68
4633,fabc175f9ecd182,91,9.1,0.290648,0.23707,4.4,4.471,0,0.2932,0.1642,0.1673,0.0,0.2219,0.4705,0.8629,0.4
4634,7845272179a75dc8,91,9.1,0.222242,0.144333,2.1,1000000.0,0,0.5964,0.2358,0.2126,0.0002,0.2602,0.0,0.7655,0.36
4635,1785aaa0e12fddd7,91,9.1,0.191414,0.171136,8.2,34.388,0,0.5019,0.2404,0.1323,0.0,0.219,0.0,0.6155,0.56
4636,a697e984f004316a,91,9.1,0.327912,0.22023,1.5,3.528,0,0.2284,0.2714,0.0635,0.0,0.1682,0.5963,0.8814,0.36
4637,7ab43891967fde72,91,9.1,0.395602,0.174549,2.3,4.077,0,0.5301,0.6272,1.0,0.0016,0.286,0.5231,0.532,0.84
4638,2b6c721d6c1ff7bf,91,9.1,0.32786,0.145995,6.7,1.722,3,0.4662,0.1681,0.1577,0.0001,0.1681,0.8371,0.2325,0.56
4639,1774e0f3106e8ba3,91,9.1,0.275206,0.210619,0.3,5.344,0,0.1001,0.1034,0.0527,0.0,0.2728,0.3542,0.8776,0.56
4640,8220087d0c0a325d,91,9.1,0.311449,0.223725,1.8,1000000.0,0,0.5994,0.1361,0.0812,0.0004,0.7227,0.0,0.7828,1.0
4641,9c48fa227f1ed113,91,9.1,0.109836,0.08775,2.6,1000000.0,0,0.0245,0.1557,0.1786,0.0,0.2145,0.0,0.0,1.0
4642,3d6b4a59c19709e0,91,9.1,0.242666,0.184879,2.3,9.846,0,0.117,0.2429,0.1496,0.0,1.0,0.0,0.6251,1.0
4643,29b24903f6edd15b,91,9.1,0.245135,0.181008,0.5,6.14,0,0.128,0.1823,0.3008,0.0015,0.8021,0.248,0.5187,1.0
4644,b15f402a8854ffc1,91,9.1,0.220834,0.109909,4.6,8.032,0,0.3302,0.3382,0.538,0.0013,1.0,0.0,0.4035,0.24
4645,57e9725152587777,91,9.1,0.330769,0.19111,8.9,3.737,0,0.5764,0.2112,0.2477,0.0,0.2012,0.5684,0.7227,0.52
4646,70e6d8edac602766,91,9.1,0.282987,0.169867,6.7,4.568,0,0.5689,0.4315,0.1489,0.0,0.299,0.4576,0.6418,0.52
4647,88d152bf91de2b18,91,9.1,0.448217,0.201724,4.7,3.965,0,0.3307,0.4537,0.9055,0.01,1.0,0.538,0.7171,1.0
4648,36a0338e93599c36,91,9.1,0.254441,0.119437,2.5,4.711,0,0.3464,0.3919,0.1527,0.0003,0.1793,0.4385,0.8493,0.76
4649,35fbdee53046eea8,91,9.1,0.340353,0.209853,0.1,11.764,0,0.4387,0.385,1.0,0.0001,0.3408,0.0,0.718,0.88
4650,5ce2d6d4e725a1bd,91,9.1,0.214771,0.197162,3.0,8.561,0,0.0969,0.1265,0.155,0.0,0.2951,0.0,0.8536,0.52
4651,ade9d54936443942,91,9.1,0.212087,0.197002,8.1,109.267,0,0.0351,0.1455,0.0898,0.0,0.1554,0.0,0.8794,0.76
4652,19a486cd29abd7a7,91,9.1,0.341321,0.176956,7.4,2.788,0,0.6565,0.389,0.0962,0.0,0.1952,0.695,0.618,0.2
4653,214dfc443104674a,91,9.1,0.489469,0.152458,4.0,2.39,0,0.1066,0.2179,0.5495,0.0125,1.0,0.748,0.9173,0.76
4654,368ae7945c8202ec,91,9.1,0.239992,0.209142,4.7,67.492,0,0.5778,0.2958,0.2634,0.0005,0.3782,0.0,0.7896,0.68
4655,f3423644c33320eb,91,9.1,0.221452,0.179833,6.5,47.481,0,0.6165,0.2322,0.1656,0.0009,0.4157,0.0,0.8129,0.32
4656,cb481a607e0df310,91,9.1,0.194579,0.182311,0.9,8.149,0,0.1703,0.201,0.1311,0.0,0.2152,0.0,0.8306,0.56
4657,37d41f0cd357379d,91,9.1,0.187099,0.184356,5.6,1000000.0,0,0.0001,0.0013,0.003,0.0,0.0946,0.0,0.8822,0.72
4658,2d84b1ab55ab81d3,91,9.1,0.310697,0.169961,9.0,13.967,0,0.1265,0.1793,0.2641,0.0078,1.0,0.0,0.8484,1.0
4659,3505972c220e6b3a,91,9.1,0.266423,0.071477,0.5,2.559,0,0.4007,0.0745,0.0807,0.0,0.2263,0.7254,0.2157,0.28
4660,32275d7231509117,91,9.1,0.258224,0.139928,7.8,5.816,0,0.2997,0.3477,0.7809,0.0153,1.0,0.2912,0.8341,0.44
4661,e9653159c09f5c72,91,9.1,0.111228,0.087147,4.5,1000000.0,0,0.086,0.0933,0.2113,0.0001,0.2134,0.0,0.0,1.0
4662,c37fa6a0a21345f3,91,9.1,0.253162,0.227001,4.2,9.348,0,0.2172,0.2493,0.1432,0.0018,0.5848,0.0,0.8287,1.0
4663,4b226bc6e3bd6216,91,9.1,0.331635,0.159779,7.3,4.227,0,0.2868,0.3487,0.8361,0.0054,0.8409,0.5031,0.8492,0.36
4664,ac977a0854771c7f,91,9.1,0.42087,0.297986,4.2,2.689,0,0.3379,0.2857,0.2154,0.0029,1.0,0.7081,0.6853,0.8
4665,1739d4b548211ed6,91,9.1,0.233869,0.094215,8.1,1000000.0,0,0.5867,0.5967,1.0,0.0002,0.225,0.0,0.0,0.44
4666,8fa546cd99cdfcd5,91,9.1,0.364067,0.143359,1.1,4.057,0,0.3763,0.4145,0.6831,0.0085,0.8243,0.5258,0.6783,0.48
4667,46e3dfe008d4c2e6,91,9.1,0.076433,0.041437,0.1,11.213,0,0.2135,0.1885,0.2561,0.0001,0.1795,0.0,0.0069,0.04
4668,ef30c381751c832,91,9.1,0.237749,0.20741,2.0,38.662,0,0.2902,0.1551,0.0564,0.0,0.3182,0.0,0.7755,0.96
4669,a067a3788873f5be,91,9.1,0.206233,0.172704,4.7,6.626,0,0.2019,0.2254,0.4236,0.0015,0.6513,0.1832,0.4135,1.0
4670,4f4bbc55ef30c3ea,91,9.1,0.301784,0.172276,0.5,4.215,0,0.1873,0.1967,0.1553,0.0001,0.1677,0.5047,0.7908,0.52
4671,2db20518212cdfeb,91,9.1,0.171784,0.168985,5.6,1000000.0,0,0.0003,0.011,0.0321,0.0,0.0742,0.0,0.8766,0.52
4672,324e5c0ebbe95958,91,9.1,0.246855,0.048438,3.8,3.896,0,0.082,0.2919,0.1318,0.0,0.1453,0.5472,0.6225,0.12
4673,a4956b27f127a67c,91,9.1,0.221067,0.146303,4.7,253.334,0,0.2751,0.3052,0.5646,0.0086,0.9426,0.0,0.8649,0.16
4674,bf5644083714297,91,9.1,0.24936,0.154617,2.8,19.882,0,0.4905,0.5554,1.0,0.0208,0.9195,0.0,0.7631,0.88
4675,27384099b57a800b,91,9.1,0.219737,0.212118,1.3,1000000.0,0,0.0001,0.0013,0.0026,0.0,0.2935,0.0,0.8777,0.88
4676,3e985875540c596c,91,9.1,0.190018,0.174171,5.8,9.054,0,0.1498,0.128,0.1541,0.0,0.1954,0.0,0.8816,0.36
4677,6d2a107f2e8390a,91,9.1,0.130269,0.064893,1.4,5.808,0,0.3937,0.2165,0.2122,0.0,0.1651,0.2922,0.0,0.2
4678,ae92386e0686d4d6,91,9.1,0.498327,0.136595,8.6,2.353,0,0.2096,0.3183,0.6136,0.0102,0.8609,0.7529,0.8196,0.96
4679,3d00a93f0ba5e294,91,9.1,0.395032,0.137558,1.1,4.668,0,0.1936,0.2859,0.5379,0.0143,1.0,0.4443,0.6893,0.96
4680,ba0ab71d86896e7e,91,9.1,0.251225,0.039878,8.5,4.694,0,0.0001,0.0011,0.0085,0.0,0.1357,0.4409,0.7987,0.16
4681,205c446d8967a67a,91,9.1,0.181965,0.159612,7.4,56.067,0,0.2515,0.2765,0.0702,0.0,0.1606,0.0,0.822,0.48
4682,a60e78a32e03814f,91,9.1,0.174469,0.167716,4.2,54.498,0,0.068,0.1033,0.0586,0.0,0.1834,0.0,0.8803,0.36
4683,a88c2e80c838f153,91,9.1,0.11162,0.08804,1.3,1000000.0,0,0.6262,0.2412,0.1848,0.0001,0.1825,0.0,0.1141,0.2
