idx,trajectory_id,frames,duration_s,R_max,R_mean,peak_at_s,min_ttc_raw,ticks_ttc_lt2,max_speed,max_accel,max_jerk,max_steer_var,max_lane_offset,max_ttc,max_headway,max_density
3681,56__537,261,10.44,0.214637,0.165533,3.16,22.769,0,1.0,0.0966,0.0167,0.0,1.0,0.0,0.0,0.2
3682,56__1713,409,16.36,0.21086,0.178016,15.0,inf,0,0.9233,0.0298,0.0075,0.0001,1.0,0.0,0.0,0.36
3683,56__1204,340,13.6,0.272256,0.233003,1.28,inf,0,1.0,0.0417,0.0208,0.0,0.7867,0.0,0.5862,0.32
3684,56__43,418,16.72,0.25441,0.233294,8.08,42.695,0,0.9332,0.0527,0.0164,0.0,0.8767,0.0,0.4826,0.28
3685,56__1692,325,13.0,0.154608,0.141235,2.72,93.016,0,1.0,0.033,0.0118,0.0,0.4333,0.0,0.094,0.28
3686,56__385,379,15.16,0.174081,0.153669,9.64,inf,0,1.0,0.0921,0.0301,0.0,0.6467,0.0,0.0,0.32
3687,56__725,340,13.6,0.270832,0.249122,10.56,47.634,0,1.0,0.1371,0.0456,0.0,0.9267,0.0,0.4898,0.28
3688,56__1478,356,14.24,0.289444,0.258831,10.44,36.265,0,1.0,0.0961,0.0233,0.0,1.0,0.0,0.534,0.24
3689,56__593,267,10.68,0.165453,0.143025,4.6,32.487,0,1.0,0.05,0.0134,0.0,0.61,0.0,0.0,0.24
3690,56__959,323,12.92,0.300949,0.228144,3.2,inf,0,1.0,0.062,0.0134,0.0001,1.0,0.0,0.8262,0.24
3691,56__283,435,17.4,0.250858,0.223219,3.2,37.712,0,0.8775,0.0317,0.0064,0.0,0.6867,0.0,0.6091,0.36
3692,56__153,291,11.64,0.179091,0.167146,1.88,44.988,0,1.0,0.0319,0.0208,0.0,0.72,0.0,0.0,0.24
3693,56__1498,319,12.76,0.222497,0.1955,0.32,54.236,0,1.0,0.0367,0.0086,0.0,0.8867,0.0,0.435,0.32
3694,56__815,392,15.68,0.219328,0.172103,14.68,inf,0,0.9154,0.0872,0.0291,0.0001,1.0,0.0,0.4534,0.4
3695,56__1159,433,17.32,0.216127,0.20537,7.6,337.941,0,0.8757,0.0263,0.0152,0.0,1.0,0.0,0.0538,0.32
3696,56__31,282,11.28,0.220243,0.163282,10.52,inf,0,1.0,0.0529,0.0141,0.0,1.0,0.0,0.0,0.32
3697,56__1340,299,11.96,0.196755,0.175308,1.68,15.887,0,1.0,0.1133,0.0173,0.0,0.75,0.0,0.2612,0.24
3698,56__70,285,11.4,0.254358,0.190764,0.8,11.091,0,1.0,0.1062,0.0223,0.0,1.0,0.0,0.4955,0.32
3699,56__192,406,16.24,0.173732,0.154719,3.0,80.106,0,0.9214,0.0208,0.0208,0.0,0.7533,0.0,0.0,0.24
3700,56__819,410,16.4,0.198691,0.178441,1.4,inf,0,0.935,0.0272,0.009,0.0,0.9733,0.0,0.0,0.32
3701,56__514,284,11.36,0.187554,0.156533,5.24,inf,0,1.0,0.0836,0.0104,0.0,0.74,0.0,0.0,0.2
3702,56__649,343,13.72,0.301395,0.277084,5.44,inf,0,1.0,0.0303,0.0208,0.0,1.0,0.0,0.6105,0.24
3703,56__630,242,9.68,0.165881,0.146076,1.16,20.538,0,1.0,0.0533,0.0175,0.0,0.6,0.0,0.0497,0.2
3704,56__22,282,11.28,0.21859,0.159129,1.72,9.82,0,1.0,0.0615,0.0156,0.0,1.0,0.0,0.0,0.28
3705,56__982,297,11.88,0.307152,0.273739,9.56,18.654,0,1.0,0.0444,0.0123,0.0,0.8467,0.0,0.7152,0.4
3706,56__1187,284,11.36,0.219438,0.196053,9.12,17.731,0,1.0,0.0897,0.0097,0.0,1.0,0.0,0.2078,0.36
3707,56__750,320,12.8,0.214235,0.160102,11.28,92.257,0,1.0,0.0532,0.0127,0.0,1.0,0.0,0.0,0.32
3708,56__256,288,11.52,0.169284,0.135436,9.72,29.004,0,1.0,0.0565,0.0205,0.0,0.64,0.0,0.0,0.28
3709,56__275,298,11.92,0.21823,0.188754,10.4,28.353,0,1.0,0.0517,0.0111,0.0,0.68,0.0,0.325,0.32
3710,56__1039,447,17.88,0.275605,0.253203,12.56,57.037,0,0.8389,0.0194,0.0079,0.0,1.0,0.0,0.5053,0.4
3711,56__190,418,16.72,0.211101,0.197706,2.48,475.939,0,0.9061,0.0443,0.0207,0.0,1.0,0.0,0.0,0.28
3712,56__1602,324,12.96,0.324471,0.297762,8.4,14.438,0,1.0,0.0454,0.0203,0.0,0.9333,0.0,0.7769,0.32
3713,56__605,406,16.24,0.126867,0.11355,2.28,119.529,0,0.9314,0.0286,0.0089,0.0,0.3467,0.0,0.0,0.28
3714,56__1530,452,18.08,0.264333,0.165956,10.4,inf,0,0.8389,0.0291,0.0084,0.0,0.6267,0.0,0.7319,0.28
3715,56__475,356,14.24,0.219467,0.191494,4.68,15.584,0,1.0,0.1176,0.0317,0.0,0.8667,0.0,0.2747,0.32
3716,56__158,392,15.68,0.182381,0.1412,14.08,278.18,0,0.9418,0.0344,0.0092,0.0001,0.8067,0.0,0.0,0.2
3717,56__777,284,11.36,0.219278,0.15881,5.36,inf,0,1.0,0.0571,0.0148,0.0,1.0,0.0,0.0,0.24
3718,56__714,403,16.12,0.210551,0.196364,4.72,44.272,0,0.9443,0.0482,0.0112,0.0001,1.0,0.0,0.0,0.24
3719,56__238,395,15.8,0.304364,0.284751,13.72,37.163,0,0.9636,0.0542,0.0208,0.0,0.8733,0.0,0.7345,0.36
3720,56__1311,323,12.92,0.218438,0.20819,11.76,20.407,0,1.0,0.0961,0.0199,0.0,1.0,0.0,0.0,0.24
3721,56__861,416,16.64,0.289369,0.23441,15.16,28.042,0,0.9182,0.0447,0.0212,0.0,0.9133,0.0,0.7005,0.4
3722,56__1648,309,12.36,0.205393,0.183951,7.44,1899.25,0,1.0,0.0312,0.009,0.0,0.88,0.0,0.0,0.28
3723,56__59,425,17.0,0.20598,0.194228,12.76,119.128,0,0.8836,0.0385,0.0175,0.0,1.0,0.0,0.0,0.28
3724,56__151,354,14.16,0.188851,0.17165,4.08,87.648,0,1.0,0.04,0.0098,0.0,0.6467,0.0,0.2269,0.24
3725,56__846,289,11.56,0.284279,0.265193,2.2,90.913,0,1.0,0.1059,0.0274,0.0,0.6733,0.0,0.6769,0.44
3726,56__1017,283,11.32,0.247789,0.214848,0.8,13.429,0,1.0,0.0557,0.0159,0.0,0.6567,0.0,0.6155,0.24
3727,56__371,366,14.64,0.163615,0.129474,1.28,58.903,0,1.0,0.0475,0.0221,0.0001,0.62,0.0,0.0,0.2
3728,56__261,333,13.32,0.285738,0.205883,11.88,7.844,0,1.0,0.0841,0.0264,0.0001,1.0,0.0208,0.4188,0.28
3729,56__856,408,16.32,0.329564,0.299845,3.4,22.659,0,0.9393,0.1615,0.0554,0.0001,1.0,0.0,0.8257,0.4
3730,56__1323,432,17.28,0.189779,0.175174,13.04,53.923,0,0.8868,0.034,0.0208,0.0,0.89,0.0,0.0,0.32
3731,56__1566,318,12.72,0.162351,0.152092,3.92,89.397,0,1.0,0.0516,0.0158,0.0,0.54,0.0,0.0,0.28
3732,56__1556,432,17.28,0.195226,0.152115,0.24,inf,0,0.9011,0.0702,0.0213,0.0,0.7733,0.0,0.161,0.2
3733,56__194,334,13.36,0.195234,0.162585,3.28,inf,0,1.0,0.03,0.0056,0.0,0.8533,0.0,0.0,0.24
3734,56__149,359,14.36,0.193717,0.168106,3.4,42.161,0,1.0,0.0371,0.0101,0.0,0.8133,0.0,0.27,0.16
3735,56__111,379,15.16,0.23286,0.20116,13.32,30.616,0,0.9346,0.0465,0.0208,0.0,0.93,0.0,0.2691,0.2
3736,56__701,298,11.92,0.256278,0.210762,0.24,91.951,0,1.0,0.0415,0.019,0.0,0.7967,0.0,0.4784,0.24
3737,56__264,430,17.2,0.189653,0.149983,17.16,25.985,0,0.8746,0.0326,0.0205,0.0001,0.9733,0.0,0.0,0.2
3738,56__1628,307,12.28,0.306872,0.28655,11.44,60.154,0,1.0,0.1003,0.0243,0.0,0.9067,0.0,0.6843,0.28
3739,56__999,432,17.28,0.262643,0.23584,2.32,79.341,0,0.8861,0.0787,0.0232,0.0,0.9733,0.0,0.444,0.36
3740,56__888,283,11.32,0.322897,0.214087,3.04,4.744,0,1.0,0.1189,0.0222,0.0,1.0,0.4342,0.4969,0.28
3741,56__612,404,16.16,0.292016,0.268653,2.24,inf,0,0.9322,0.0305,0.0139,0.0,0.8267,0.0,0.7481,0.28
3742,56__1169,368,14.72,0.317587,0.297585,7.52,11.5,0,1.0,0.1272,0.0277,0.0,0.8933,0.0,0.8722,0.36
3743,56__1413,318,12.72,0.265273,0.233194,1.32,164.083,0,1.0,0.0491,0.0226,0.0,0.8933,0.0,0.456,0.24
3744,56__1622,406,16.24,0.15962,0.145781,3.6,58.972,0,0.9361,0.0282,0.0086,0.0,0.6633,0.0,0.0,0.24
3745,56__867,312,12.48,0.312625,0.267712,6.6,inf,0,1.0,0.0586,0.0097,0.0,1.0,0.0,0.564,0.48
3746,56__991,394,15.76,0.278893,0.257461,4.96,20.935,0,0.9475,0.0343,0.0156,0.0,0.5333,0.0,0.8183,0.32
3747,56__25,417,16.68,0.247559,0.16485,12.36,inf,0,0.9089,0.03,0.0078,0.0,0.6933,0.0,0.5522,0.36
3748,56__1020,313,12.52,0.185366,0.158317,0.4,16.444,0,1.0,0.0317,0.0208,0.0,0.8133,0.0,0.0,0.24
3749,56__1144,332,13.28,0.216156,0.189541,2.24,inf,0,1.0,0.0659,0.0168,0.0,1.0,0.0,0.0,0.2
3750,56__613,298,11.92,0.210337,0.17171,0.84,107.719,0,1.0,0.0437,0.0136,0.0,0.9333,0.0,0.0,0.32
3751,56__650,262,10.48,0.460712,0.288531,0.8,4.161,0,1.0,0.1429,0.0634,0.0,1.0,0.5119,0.8962,0.28
3752,56__1060,311,12.44,0.212311,0.188977,10.04,inf,0,1.0,0.059,0.0244,0.0,0.8667,0.0,0.1988,0.32
3753,56__1040,314,12.56,0.260454,0.234099,2.6,29.086,0,1.0,0.1144,0.0193,0.0,0.4733,0.0,0.7007,0.32
3754,56__1684,321,12.84,0.255479,0.226345,11.72,22.84,0,1.0,0.0406,0.0111,0.0,0.8,0.0,0.5312,0.28
3755,56__1765,241,9.64,0.190264,0.17169,7.52,13.504,0,1.0,0.1486,0.0592,0.0,0.6633,0.0,0.0,0.32
3756,56__912,310,12.4,0.419982,0.26947,4.12,3.156,0,1.0,0.0634,0.0197,0.0001,1.0,0.6459,0.7203,0.24
3757,56__987,339,13.56,0.306734,0.266115,10.24,7.675,0,1.0,0.1026,0.0199,0.0,0.8933,0.0433,0.6993,0.32
3758,56__1636,424,16.96,0.260567,0.237431,4.08,75.673,0,0.8918,0.0401,0.0208,0.0,1.0,0.0,0.411,0.2
3759,56__1307,281,11.24,0.32013,0.279399,5.64,11.333,0,1.0,0.1177,0.0373,0.0,1.0,0.0,0.6355,0.28
3760,56__1666,316,12.64,0.222481,0.191962,6.24,15.35,0,1.0,0.0334,0.0086,0.0,0.7133,0.0,0.459,0.24
3761,56__963,299,11.96,0.244993,0.203515,2.36,101.714,0,1.0,0.0493,0.0077,0.0,1.0,0.0,0.1962,0.24
3762,56__1396,294,11.76,0.205909,0.188486,1.0,77.833,0,1.0,0.0559,0.009,0.0,0.9267,0.0,0.0,0.32
3763,56__1732,458,18.32,0.199226,0.184271,16.36,inf,0,0.8361,0.0331,0.0095,0.0001,1.0,0.0,0.0,0.36
3764,56__1203,405,16.2,0.308053,0.279821,4.36,72.387,0,0.9321,0.04,0.0163,0.0,1.0,0.0,0.6559,0.32
3765,56__1515,364,14.56,0.265471,0.22418,2.16,inf,0,1.0,0.053,0.0052,0.0,1.0,0.0,0.355,0.4
3766,56__1053,291,11.64,0.264969,0.242807,9.8,11.072,0,1.0,0.0931,0.0211,0.0,0.53,0.0,0.7214,0.52
3767,56__924,382,15.28,0.367096,0.253404,9.12,5.015,0,1.0,0.0847,0.0231,0.0002,1.0,0.398,0.8962,0.28
3768,56__306,407,16.28,0.301277,0.211192,10.92,inf,0,0.9393,0.0317,0.0164,0.0001,0.9333,0.0,0.7245,0.44
3769,56__1314,301,12.04,0.319362,0.263388,2.04,inf,0,1.0,0.046,0.0098,0.0,1.0,0.0,0.8098,0.44
3770,56__1277,357,14.28,0.176751,0.161848,11.16,25.919,0,1.0,0.0934,0.0271,0.0,0.6933,0.0,0.0622,0.24
3771,56__828,318,12.72,0.205308,0.191647,11.8,36.907,0,1.0,0.0992,0.0206,0.0,0.86,0.0,0.0,0.4
3772,56__81,408,16.32,0.240228,0.217202,0.68,inf,0,0.9364,0.0281,0.0079,0.0,0.6133,0.0,0.6007,0.32
3773,56__831,435,17.4,0.216376,0.201037,6.56,387.48,0,0.8739,0.0344,0.0153,0.0,1.0,0.0,0.1262,0.36
3774,56__1190,284,11.36,0.216144,0.139982,5.92,53.298,0,1.0,0.0611,0.0118,0.0,1.0,0.0,0.0,0.28
3775,56__174,319,12.76,0.307026,0.275933,10.04,14.747,0,1.0,0.122,0.0365,0.0,0.72,0.0,0.7243,0.4
3776,56__589,292,11.68,0.165092,0.141177,10.64,63.055,0,1.0,0.0507,0.0208,0.0,0.5967,0.0,0.0,0.2
3777,56__1733,297,11.88,0.277341,0.253662,1.68,41.0,0,1.0,0.0744,0.0183,0.0,0.4233,0.0,0.8374,0.4
3778,56__485,348,13.92,0.278728,0.253825,2.52,22.556,0,1.0,0.07,0.0116,0.0,0.8133,0.0,0.6495,0.4
3779,56__1598,429,17.16,0.178563,0.154432,5.44,inf,0,0.8811,0.0247,0.0221,0.0001,0.8,0.0,0.0,0.28
3780,56__1200,328,13.12,0.315845,0.292502,5.08,17.646,0,1.0,0.0461,0.0207,0.0,1.0,0.0,0.6526,0.36
3781,56__1069,463,18.52,0.300024,0.259136,4.64,350.143,0,0.8175,0.0944,0.0278,0.0,0.9733,0.0,0.6145,0.44
3782,56__1084,478,19.12,0.211086,0.188608,6.4,117.256,0,0.7868,0.0315,0.0208,0.0,0.9,0.0,0.411,0.4
3783,56__942,296,11.84,0.194153,0.17441,0.32,inf,0,1.0,0.0434,0.0081,0.0,0.8067,0.0,0.0,0.28
3784,56__1490,362,14.48,0.209389,0.148861,4.72,inf,0,1.0,0.0667,0.0207,0.0,0.46,0.0,0.641,0.2
3785,56__981,400,16.0,0.297861,0.272178,7.04,42.229,0,0.9393,0.0786,0.0259,0.0,0.7733,0.0,0.715,0.36
3786,56__1749,286,11.44,0.216497,0.179212,1.16,inf,0,1.0,0.1393,0.0367,0.0,1.0,0.0,0.0,0.32
3787,56__816,473,18.92,0.257169,0.22115,1.0,inf,0,0.8014,0.0203,0.0133,0.0,0.9533,0.0,0.4574,0.36
3788,56__706,319,12.76,0.315349,0.2615,1.28,inf,0,1.0,0.0937,0.0273,0.0,0.8967,0.0,0.7631,0.28
3789,56__326,302,12.08,0.207865,0.158718,3.52,22.314,0,1.0,0.0987,0.0318,0.0001,1.0,0.0,0.0681,0.32
3790,56__689,346,13.84,0.252069,0.206705,12.08,16.255,0,1.0,0.0415,0.0077,0.0,0.8067,0.0,0.4836,0.16
3791,56__66,272,10.88,0.193762,0.171506,3.72,34.454,0,1.0,0.106,0.0283,0.0,0.75,0.0,0.0,0.24
3792,56__598,293,11.72,0.214361,0.204754,4.44,16.885,0,1.0,0.0449,0.0084,0.0,1.0,0.0,0.0,0.2
3793,56__668,322,12.88,0.305578,0.243846,2.2,26.7,0,1.0,0.0395,0.0099,0.0,0.9467,0.0,0.6934,0.24
3794,56__823,300,12.0,0.222765,0.157869,11.08,542.3,0,1.0,0.0602,0.0113,0.0,1.0,0.0,0.1034,0.36
3795,56__1140,292,11.68,0.181544,0.161587,5.4,79.068,0,1.0,0.0486,0.0208,0.0,0.7933,0.0,0.0,0.2
3796,56__1466,401,16.04,0.191134,0.173266,1.08,inf,0,0.9407,0.0271,0.0102,0.0,0.8733,0.0,0.0,0.24
3797,56__919,446,17.84,0.301473,0.270616,15.84,16.271,0,0.8843,0.0573,0.0264,0.0,1.0,0.0,0.6269,0.32
3798,56__515,287,11.48,0.256368,0.238466,10.28,28.107,0,1.0,0.0657,0.0132,0.0,0.8467,0.0,0.4531,0.16
3799,56__840,285,11.4,0.158363,0.142157,0.68,45.786,0,1.0,0.0651,0.0207,0.0,0.53,0.0,0.0,0.4
3800,56__1350,302,12.08,0.15334,0.140688,6.2,31.508,0,1.0,0.0519,0.0099,0.0,0.5267,0.0,0.0,0.2
3801,56__1070,404,16.16,0.193967,0.166586,14.24,195.419,0,0.9339,0.0297,0.0106,0.0,0.8933,0.0,0.0,0.4
3802,56__477,305,12.2,0.187225,0.172452,7.56,35.212,0,1.0,0.056,0.0201,0.0,0.7467,0.0,0.0881,0.32
3803,56__1472,361,14.44,0.513434,0.289247,8.24,2.535,0,1.0,0.1069,0.0292,0.0,1.0,0.7287,0.8597,0.28
3804,56__976,358,14.32,0.279135,0.246562,2.04,inf,0,1.0,0.113,0.0165,0.0,0.66,0.0,0.7047,0.4
3805,56__1619,304,12.16,0.210374,0.182095,11.04,25.197,0,1.0,0.0393,0.0221,0.0,1.0,0.0,0.0766,0.32
3806,56__356,416,16.64,0.185226,0.159616,13.4,inf,0,0.9118,0.0305,0.0105,0.0,0.8333,0.0,0.0,0.24
3807,56__1429,310,12.4,0.165133,0.141182,1.68,54.005,0,1.0,0.0601,0.0078,0.0,0.5933,0.0,0.0,0.16
3808,56__862,319,12.76,0.253222,0.201674,2.08,47.969,0,1.0,0.0678,0.01,0.0,0.67,0.0,0.4998,0.4
3809,56__1404,323,12.92,0.202878,0.176631,4.96,inf,0,1.0,0.0617,0.0152,0.0,0.86,0.0,0.0,0.28
3810,56__152,279,11.16,0.194081,0.180667,3.32,23.269,0,1.0,0.0603,0.0197,0.0,0.7967,0.0,0.0,0.32
3811,56__10,144,5.76,0.204871,0.170906,4.48,inf,0,1.0,0.0677,0.0092,0.0,0.92,0.0,0.0,0.2
3812,56__1213,330,13.2,0.302784,0.275123,11.88,15.369,0,1.0,0.0588,0.0104,0.0,1.0,0.0,0.5743,0.28
3813,56__368,316,12.64,0.194842,0.164651,11.56,inf,0,1.0,0.0348,0.0208,0.0,0.8667,0.0,0.0,0.16
3814,56__965,268,10.72,0.177725,0.165764,4.28,29.659,0,1.0,0.0118,0.0088,0.0,0.7133,0.0,0.0,0.28
3815,56__885,274,10.96,0.353315,0.297381,2.24,7.976,0,1.0,0.1678,0.0828,0.0001,1.0,0.0032,0.8934,0.36
3816,56__1723,293,11.72,0.217478,0.191976,8.32,125.016,0,1.0,0.06,0.0076,0.0,0.9933,0.0,0.0,0.4
3817,56__460,292,11.68,0.192898,0.170009,1.24,42.87,0,1.0,0.0505,0.0139,0.0,0.7133,0.0,0.0,0.36
3818,56__1600,323,12.92,0.285859,0.263464,11.04,62.704,0,1.0,0.0804,0.0271,0.0,1.0,0.0,0.4652,0.24
3819,56__1690,448,17.92,0.308732,0.268166,14.04,27.273,0,0.8593,0.0457,0.0142,0.0,0.8533,0.0,0.7928,0.32
3820,56__1669,443,17.72,0.162172,0.135582,1.76,126.859,0,0.8575,0.0277,0.0082,0.0,0.6933,0.0,0.0,0.32
3821,56__409,320,12.8,0.229674,0.172831,9.32,168.603,0,1.0,0.0555,0.0084,0.0,1.0,0.0,0.3774,0.2
3822,56__910,275,11.0,0.420692,0.183693,8.76,4.327,0,1.0,0.1303,0.0234,0.0001,1.0,0.4897,0.5748,0.2
3823,56__1493,300,12.0,0.389149,0.196565,0.6,4.348,0,1.0,0.0437,0.0124,0.0,1.0,0.487,0.8331,0.4
3824,56__509,240,9.6,0.206365,0.190193,0.88,55.575,0,1.0,0.0565,0.0208,0.0,0.9267,0.0,0.0,0.2
3825,56__736,292,11.68,0.218173,0.155498,3.76,inf,0,1.0,0.0521,0.0224,0.0001,1.0,0.0,0.0,0.24
3826,56__1716,383,15.32,0.249856,0.207184,13.6,31.644,0,0.9964,0.0364,0.0104,0.0,0.9533,0.0,0.3479,0.36
3827,56__752,262,10.48,0.187166,0.167613,4.44,31.88,0,1.0,0.0513,0.0203,0.0,0.73,0.0,0.0978,0.24
3828,56__131,379,15.16,0.308458,0.254101,7.0,9.196,0,0.995,0.0543,0.02,0.0,0.8267,0.0,0.7824,0.28
3829,56__830,307,12.28,0.289217,0.258997,2.84,inf,0,1.0,0.0224,0.0203,0.0,0.7633,0.0,0.6869,0.44
3830,56__674,312,12.48,0.215384,0.190745,7.0,inf,0,1.0,0.0556,0.0213,0.0,1.0,0.0,0.0,0.2
3831,56__487,344,13.76,0.321009,0.264089,2.12,15.937,0,1.0,0.0726,0.0222,0.0,1.0,0.0,0.7517,0.32
3832,56__1087,375,15.0,0.361941,0.32236,1.52,inf,0,1.0,0.2274,0.063,0.0,1.0,0.0,0.8614,0.48
3833,56__1297,300,12.0,0.28051,0.219553,1.4,34.564,0,1.0,0.1432,0.0321,0.0001,1.0,0.0,0.4357,0.24
3834,56__1172,308,12.32,0.292144,0.267728,4.0,39.831,0,1.0,0.0817,0.0147,0.0,0.7467,0.0,0.6747,0.4
3835,56__447,416,16.64,0.176925,0.152449,1.92,107.222,0,0.915,0.0329,0.0123,0.0,0.5067,0.0,0.226,0.36
3836,56__801,289,11.56,0.281617,0.184837,10.44,31.442,0,1.0,0.0718,0.019,0.0001,1.0,0.0,0.3952,0.28
3837,56__1032,306,12.24,0.189432,0.169659,4.0,inf,0,1.0,0.0557,0.0085,0.0,0.8,0.0,0.0,0.28
3838,56__1612,248,9.92,0.258916,0.238197,2.88,25.973,0,1.0,0.1009,0.0191,0.0,1.0,0.0,0.2559,0.36
3839,56__863,340,13.6,0.214489,0.170526,1.08,inf,0,1.0,0.0588,0.0367,0.0,0.56,0.0,0.4874,0.4
3840,56__1688,427,17.08,0.2599,0.228349,4.32,253.125,0,0.8854,0.025,0.0208,0.0,1.0,0.0,0.3424,0.28
3841,56__998,297,11.88,0.352782,0.212231,10.56,5.417,0,1.0,0.0358,0.0208,0.0,1.0,0.3444,0.4931,0.28
3842,56__986,397,15.88,0.213607,0.188252,13.88,32.783,0,0.945,0.0578,0.0246,0.0,0.7133,0.0,0.2734,0.28
3843,56__380,332,13.28,0.166859,0.156944,6.08,17.789,0,1.0,0.0334,0.0208,0.0,0.62,0.0,0.0,0.24
3844,56__1675,323,12.92,0.211898,0.154767,1.68,inf,0,1.0,0.042,0.0117,0.0,0.6267,0.0,0.3014,0.24
3845,56__1216,277,11.08,0.332436,0.210248,4.88,4.853,0,1.0,0.081,0.0178,0.0,1.0,0.4196,0.56,0.28
3846,56__826,406,16.24,0.330923,0.263967,3.88,11.867,0,0.9968,0.0904,0.0235,0.0002,1.0,0.0,0.7728,0.32
3847,56__1611,422,16.88,0.194101,0.169648,4.92,84.422,0,0.8836,0.0552,0.0248,0.0,0.89,0.0,0.0,0.24
3848,56__1737,292,11.68,0.342888,0.29532,10.16,11.847,0,1.0,0.0872,0.0196,0.0,0.9433,0.0,0.8174,0.36
3849,56__1633,308,12.32,0.20325,0.176976,3.16,37.817,0,1.0,0.0589,0.0176,0.0,0.5733,0.0,0.3952,0.16
3850,56__954,443,17.72,0.166863,0.145676,16.0,inf,0,0.8607,0.0246,0.0103,0.0,0.7333,0.0,0.0,0.28
3851,56__1252,353,14.12,0.350453,0.29437,11.88,19.527,0,1.0,0.1024,0.0221,0.0,1.0,0.0,0.9134,0.2
3852,56__1468,412,16.48,0.207138,0.197358,2.24,56.72,0,0.8793,0.0242,0.0092,0.0,1.0,0.0,0.0,0.24
3853,56__250,433,17.32,0.211399,0.197483,2.2,inf,0,0.8722,0.0243,0.0095,0.0,1.0,0.0,0.0,0.32
3854,56__618,321,12.84,0.156241,0.143488,1.2,inf,0,1.0,0.0786,0.031,0.0,0.5867,0.0,0.0,0.28
3855,56__1046,299,11.96,0.226225,0.191333,10.12,99.079,0,1.0,0.0434,0.0095,0.0,1.0,0.0,0.0,0.36
3856,56__726,316,12.64,0.253167,0.198928,0.24,inf,0,1.0,0.0595,0.0188,0.0,1.0,0.0,0.666,0.28
3857,56__1469,266,10.64,0.219589,0.201377,3.28,27.908,0,1.0,0.0486,0.0208,0.0,1.0,0.0,0.0,0.28
3858,56__1563,314,12.56,0.198269,0.181919,1.24,857.2,0,1.0,0.0538,0.0214,0.0,0.6933,0.0,0.299,0.16
3859,56__547,287,11.48,0.216415,0.176657,7.56,inf,0,1.0,0.081,0.0302,0.0001,1.0,0.0,0.0,0.2
3860,56__1345,402,16.08,0.251753,0.166278,7.12,inf,0,0.9471,0.0401,0.0208,0.0,0.72,0.0,0.7257,0.32
3861,56__1390,426,17.04,0.179417,0.159673,7.56,6213.8,0,0.8954,0.0329,0.0102,0.0,0.8333,0.0,0.0,0.28
3862,56__571,306,12.24,0.241157,0.21964,10.12,19.681,0,1.0,0.0479,0.0175,0.0,1.0,0.0,0.2383,0.2
3863,56__1205,431,17.24,0.20773,0.187579,7.16,inf,0,0.8469,0.0214,0.0088,0.0,0.7267,0.0,0.5409,0.28
3864,56__396,296,11.84,0.177602,0.167947,3.48,46.618,0,1.0,0.0358,0.0208,0.0,0.7133,0.0,0.0,0.24
3865,56__655,401,16.04,0.256867,0.18464,5.4,inf,0,0.9407,0.0653,0.0307,0.0,0.7933,0.0,0.5471,0.28
3866,56__154,348,13.92,0.28679,0.232444,12.92,19.138,0,1.0,0.0357,0.0141,0.0,0.9267,0.0,0.6383,0.2
3867,56__1742,413,16.52,0.175088,0.157319,3.76,1186.172,0,0.9236,0.0259,0.0219,0.0,0.8,0.0,0.0,0.24
3868,56__1241,283,11.32,0.190612,0.150199,9.92,inf,0,1.0,0.0457,0.0121,0.0,0.8033,0.0,0.0,0.2
3869,56__1623,297,11.88,0.345535,0.315585,9.16,inf,0,1.0,0.0828,0.0089,0.0,1.0,0.0,0.8798,0.32
3870,56__1477,336,13.44,0.292911,0.247471,9.68,18.61,0,1.0,0.1322,0.0257,0.0,1.0,0.0,0.6216,0.24
3871,56__671,439,17.56,0.180554,0.169365,15.6,inf,0,0.8864,0.043,0.0122,0.0,0.88,0.0,0.0,0.16
3872,56__1180,309,12.36,0.225242,0.177515,10.8,10.59,0,1.0,0.0515,0.0183,0.0,0.7667,0.0,0.3041,0.24
3873,56__868,343,13.72,0.288463,0.249392,3.6,inf,0,1.0,0.0362,0.0208,0.0,0.7367,0.0,0.7938,0.44
3874,56__162,308,12.32,0.267595,0.229616,0.76,17.552,0,1.0,0.0583,0.0221,0.0001,1.0,0.0,0.4631,0.24
3875,56__974,350,14.0,0.28998,0.201983,0.32,inf,0,1.0,0.08,0.0208,0.0,1.0,0.0,0.5381,0.32
3876,56__889,384,15.36,0.370853,0.206559,13.2,4.36,0,0.9769,0.0492,0.0195,0.0,1.0,0.4853,0.6772,0.32
3877,56__474,253,10.12,0.184971,0.161645,3.84,15.097,0,1.0,0.1687,0.0389,0.0,0.59,0.0,0.0,0.28
3878,56__1609,326,13.04,0.321913,0.255924,0.8,6.416,0,1.0,0.2171,0.0435,0.0,0.7733,0.2113,0.7834,0.2
3879,56__1132,306,12.24,0.253214,0.213363,7.52,8.518,0,1.0,0.0375,0.0086,0.0,0.8667,0.0,0.4267,0.16
3880,56__788,310,12.4,0.211804,0.162143,0.84,inf,0,1.0,0.0524,0.0116,0.0,0.72,0.0,0.2398,0.24
3881,56__407,290,11.6,0.306632,0.246696,6.24,9.795,0,1.0,0.1264,0.037,0.0001,1.0,0.0,0.8069,0.28
3882,56__136,456,18.24,0.219356,0.177006,0.72,inf,0,0.8646,0.0849,0.0301,0.0,0.4067,0.0,0.6655,0.32
3883,56__1223,274,10.96,0.200212,0.174625,8.52,31.865,0,1.0,0.0843,0.0244,0.0,0.8367,0.0,0.0,0.28
